lon_from,lat_from,psi_from,lon_to,lat_to,psi_to
-73.9567,40.5346,1.11339e-09,-73.9546,40.5346,-3.29877e-08
-73.9424,40.5476,2.0944,-73.9442,40.5485,2.61799
-73.9556,40.5472,2.0944,-73.9557,40.5488,1.5708
-73.9507,40.5344,-1.78181e-07,-73.9489,40.5352,-1.85561e-07
-73.9472,40.5363,-0.523599,-73.9453,40.5354,-0.523599
-73.952,40.532,-1.32902e-07,-73.9498,40.532,-1.46272e-07
-73.954,40.5493,2.0944,-73.954,40.5509,2.0944
-73.9539,40.5286,-0.523599,-73.952,40.5278,-0.523599
-73.9549,40.547,1.5708,-73.9559,40.5484,2.0944
-73.9436,40.5412,0.523599,-73.9417,40.542,0.523599
-73.9613,40.5451,1.5708,-73.9602,40.5465,1.5708
-73.9624,40.5404,1.5708,-73.9613,40.5418,1.5708
-73.9623,40.54,2.0944,-73.9623,40.5417,2.0944
-73.9464,40.54,-1.65904e-07,-73.9445,40.5408,-2.0461e-07
-73.9616,40.5277,6.54586e-08,-73.9597,40.5286,1.1129e-07
-73.9541,40.532,-8.36834e-08,-73.952,40.532,-1.32902e-07
-73.9586,40.5421,1.5708,-73.9576,40.5435,1.5708
-73.9586,40.5417,2.0944,-73.9585,40.5433,2.0944
-73.9485,40.5372,-1.52141e-07,-73.9467,40.538,-1.55041e-07
-73.9465,40.5362,-3.04815e-07,-73.9447,40.537,-3.28367e-07
-73.9607,40.5253,-1.21224e-07,-73.9586,40.5253,-1.27474e-07
-73.9468,40.537,0.523599,-73.945,40.5378,0.523598
-73.9474,40.5414,-7.6443e-08,-73.9456,40.5407,-0.523599
-73.9607,40.5309,-1.23243e-08,-73.9586,40.5309,-2.48336e-08
-73.9447,40.5398,0.523598,-73.9428,40.5406,0.523598
-73.9473,40.534,-3.30224e-07,-73.9455,40.5348,-3.51096e-07
-73.9518,40.533,-2.68585e-07,-73.9499,40.5338,-2.68153e-07
-73.9442,40.5372,0.523598,-73.9423,40.538,0.523598
-73.9559,40.5501,2.0944,-73.9559,40.5517,2.0944
-73.9478,40.5394,-1.88013e-07,-73.9459,40.5387,-0.523599
-73.9509,40.5306,-3.23477e-07,-73.9488,40.5306,-4.13708e-07
-73.9475,40.5386,-1.85762e-07,-73.9456,40.5394,-2.00022e-07
-73.9439,40.5364,-4.01898e-07,-73.9421,40.5372,-4.37632e-07
-73.9526,40.5437,1.0472,-73.9515,40.5451,1.0472
-73.9434,40.5366,0.523599,-73.9416,40.5374,0.523599
-73.9605,40.538,1.5708,-73.9615,40.5395,2.0944
-73.9697,40.5319,2.0944,-73.9697,40.5335,2.0944
-73.9496,40.5358,-3.16078e-07,-73.9478,40.5366,-3.32992e-07
-73.9588,40.529,-4.31624e-08,-73.957,40.5298,-2.57574e-07
-73.9542,40.531,1.73944e-07,-73.9523,40.5302,-0.523599
-73.9449,40.5388,-1.69253e-07,-73.943,40.5396,-1.82988e-07
-73.9439,40.5486,1.5708,-73.9428,40.55,1.5708
-73.9615,40.5262,-0.523599,-73.9594,40.5262,-0.523599
-73.961,40.5261,-5.65102e-08,-73.9592,40.5269,3.4441e-09
-73.9501,40.53,-2.42618e-07,-73.948,40.53,-2.65776e-07
-73.9487,40.5334,2.67703e-07,-73.9468,40.5342,2.7889e-07
-73.9479,40.5356,0.523598,-73.946,40.5364,0.523598
-73.949,40.5341,0.523599,-73.9471,40.5349,0.523599
-73.9439,40.547,1.5708,-73.9428,40.5484,1.5708
-73.9486,40.5344,-2.11981e-07,-73.9467,40.5352,-2.09454e-07
-73.9552,40.5515,1.5708,-73.9552,40.5531,1.5708
-73.9546,40.5292,-0.523599,-73.9528,40.5284,-0.523599
-73.9583,40.5304,-0.523599,-73.9562,40.5304,-0.523599
-73.9461,40.5377,-0.523599,-73.9442,40.5369,-0.523599
-73.9578,40.5304,-3.29026e-08,-73.9559,40.5312,-1.63914e-07
-73.9352,40.5403,-4.75476e-07,-73.933,40.5403,-5.07648e-07
-73.9652,40.5246,-0.523599,-73.9634,40.5238,-0.523599
-73.9306,40.5615,0.523598,-73.9287,40.5623,0.523598
-73.9548,40.5515,2.0944,-73.9566,40.5523,2.61799
-73.9514,40.5378,-9.56706e-08,-73.9496,40.5386,-1.71678e-07
-73.9637,40.5387,1.5708,-73.9626,40.5401,1.5708
-73.9583,40.5437,2.0944,-73.9594,40.5451,2.0944
-73.9634,40.5238,-0.523599,-73.9615,40.523,-0.523599
-73.9556,40.5332,-2.36918e-08,-73.9538,40.534,-6.40924e-08
-73.954,40.5361,-0.523599,-73.9519,40.5361,-0.523599
-73.9538,40.5368,-4.91177e-08,-73.9516,40.5368,-6.86143e-08
-73.9567,40.5318,9.37731e-10,-73.9549,40.5326,-1.76015e-07
-73.9557,40.5443,1.5708,-73.9557,40.546,1.5708
-73.9551,40.5346,-0.523599,-73.953,40.5346,-0.523599
-73.9545,40.5486,2.0944,-73.9546,40.5502,1.5708
-73.9539,40.5357,0.523599,-73.952,40.5365,0.523599
-73.9537,40.5423,1.0472,-73.9519,40.5432,0.523599
-73.9649,40.5238,-0.523599,-73.9628,40.5238,-0.523599
-73.9546,40.5346,-3.29877e-08,-73.9527,40.5354,-2.40374e-08
-73.9688,40.5385,1.5708,-73.9697,40.5399,2.0944
-73.9594,40.5427,1.5708,-73.9584,40.5441,1.5708
-73.9508,40.5346,-0.523599,-73.949,40.5338,-0.523599
-73.9613,40.5418,1.5708,-73.9602,40.5432,1.5708
-73.9464,40.54,-1.65904e-07,-73.9445,40.5393,-0.523599
-73.9644,40.5283,0.523599,-73.9634,40.5297,0.523599
-73.9612,40.5414,2.0944,-73.9612,40.5431,2.0944
-73.9576,40.5435,1.5708,-73.9565,40.5449,1.5708
-73.9428,40.5532,1.5708,-73.9418,40.5546,1.0472
-73.95,40.5397,-0.523599,-73.9479,40.5397,-0.523599
-73.9519,40.5348,-1.39373e-07,-73.9501,40.534,-0.523599
-73.9556,40.5439,2.0944,-73.9556,40.5455,2.0944
-73.9483,40.531,-0.523599,-73.9465,40.5302,-0.523599
-73.9529,40.5375,-0.523599,-73.9508,40.5375,-0.523599
-73.9536,40.5377,0.523599,-73.9517,40.5385,0.523599
-73.9528,40.5449,1.5708,-73.9528,40.5466,1.5708
-73.9537,40.5448,2.0944,-73.9537,40.5464,2.0944
-73.9539,40.5484,1.5708,-73.9548,40.5498,2.0944
-73.9639,40.5267,-1.415e-08,-73.962,40.5276,-2.87477e-08
-73.9442,40.5433,1.5708,-73.9432,40.5448,1.0472
-73.9442,40.5433,1.5708,-73.9442,40.545,1.5708
-73.962,40.5331,0.523599,-73.9609,40.5345,0.523599
-73.9528,40.5433,1.5708,-73.9528,40.5449,1.5708
-73.9442,40.5433,1.5708,-73.9452,40.5448,2.0944
-73.9517,40.5464,1.5708,-73.9527,40.5478,2.0944
-73.9586,40.5284,-0.523599,-73.9565,40.5284,-0.523599
-73.9676,40.5375,2.0944,-73.9694,40.5383,2.61799
-73.9432,40.5448,1.0472,-73.9414,40.5456,0.523599
-73.9567,40.5425,2.0944,-73.9567,40.5441,2.0944
-73.9432,40.5448,1.0472,-73.9421,40.5462,1.0472
-73.952,40.5322,-0.523599,-73.9502,40.5314,-0.523599
-73.9575,40.5298,-0.523599,-73.9554,40.5298,-0.523599
-73.9583,40.5276,-0.523599,-73.9562,40.5276,-0.523599
-73.9459,40.5402,-2.24832e-07,-73.944,40.5395,-0.523599
-73.9575,40.5459,2.0944,-73.9575,40.5475,2.0944
-73.9708,40.5288,2.0944,-73.9719,40.5302,2.0944
-73.9501,40.5384,-9.82445e-08,-73.9482,40.5377,-0.523599
-73.9708,40.5288,2.0944,-73.9726,40.5297,2.61799
-73.957,40.5487,2.0944,-73.9588,40.5495,2.61799
-73.9583,40.5453,2.0944,-73.9583,40.5469,2.0944
-73.951,40.5324,-2.92865e-07,-73.9491,40.5332,-3.16591e-07
-73.9546,40.5457,1.5708,-73.9536,40.5471,1.5708
-73.9546,40.5453,2.0944,-73.9545,40.5469,2.0944
-73.9588,40.5246,-0.523599,-73.957,40.5238,-0.523599
-73.9565,40.5449,1.5708,-73.9554,40.5463,1.5708
-73.9412,40.5376,-3.305e-07,-73.9391,40.5376,-3.59551e-07
-73.9407,40.5378,-3.79317e-07,-73.9389,40.5386,-4.27613e-07
-73.9592,40.5269,3.4441e-09,-73.9573,40.5277,1.37871e-08
-73.9543,40.534,-0.523599,-73.9522,40.534,-0.523599
-73.9491,40.5317,-0.523599,-73.947,40.5317,-0.523599
-73.962,40.5276,-2.87477e-08,-73.9602,40.5284,-9.99585e-08
-73.9697,40.533,2.0944,-73.9697,40.5347,2.0944
-73.9486,40.5362,0.523599,-73.9468,40.537,0.523599
-73.9562,40.532,-6.77004e-08,-73.9544,40.5328,-8.69339e-08
-73.9538,40.534,-6.40924e-08,-73.9519,40.5348,-1.39373e-07
-73.9514,40.5363,-0.523599,-73.9496,40.5354,-0.523599
-73.9665,40.5361,2.0944,-73.9683,40.5369,2.61799
-73.9554,40.527,-0.523599,-73.9543,40.5256,-1.0472
-73.9502,40.5346,-2.38685e-07,-73.9483,40.5339,-0.523599
-73.9499,40.5338,-2.68153e-07,-73.9481,40.5346,-2.77198e-07
-73.9584,40.5441,1.5708,-73.9573,40.5455,1.5708
-73.9411,40.5557,1.0472,-73.94,40.5571,1.0472
-73.9577,40.5259,1.36768e-08,-73.9556,40.5259,2.93791e-08
-73.9565,40.5312,-0.523599,-73.9543,40.5312,-0.523599
-73.9613,40.5269,3.04034e-08,-73.9594,40.5277,2.95139e-08
-73.9586,40.5284,-0.523599,-73.9568,40.5276,-0.523599
-73.948,40.5331,-0.523599,-73.9459,40.5331,-0.523599
-73.9519,40.5361,-0.523599,-73.95,40.5352,-0.523599
-73.9687,40.5333,2.0944,-73.9687,40.5349,2.0944
-73.9559,40.5312,-1.63914e-07,-73.9541,40.532,-8.36834e-08
-73.9719,40.5335,2.0944,-73.9737,40.5343,2.61799
-73.9516,40.5368,-6.86143e-08,-73.9498,40.5376,-9.99068e-08
-73.9463,40.5385,-0.523599,-73.9442,40.5385,-0.523599
-73.9615,40.5305,0.523599,-73.9597,40.5313,0.523599
-73.9493,40.5363,-0.523599,-73.9472,40.5363,-0.523599
-73.9491,40.536,-2.79503e-07,-73.9473,40.5353,-0.523599
-73.945,40.5456,1.5708,-73.9439,40.547,1.5708
-73.9431,40.548,1.5708,-73.9431,40.5496,1.5708
-73.9489,40.5352,-1.85561e-07,-73.947,40.536,-2.85257e-07
-73.9602,40.5432,1.5708,-73.9592,40.5446,1.5708
-73.9413,40.5394,0.523598,-73.9394,40.5402,0.523598
-73.9467,40.5324,-3.49667e-07,-73.9446,40.5324,-3.91332e-07
-73.9647,40.5245,-4.97863e-08,-73.9628,40.5253,-1.00949e-07
-73.9602,40.5428,2.0944,-73.9602,40.5445,2.0944
-73.9478,40.5366,-3.32992e-07,-73.9459,40.5374,-4.08831e-07
-73.9523,40.5328,-1.28369e-07,-73.9504,40.5336,-1.54455e-07
-73.9528,40.5466,1.5708,-73.9537,40.548,2.0944
-73.9532,40.5354,-0.523599,-73.9511,40.5354,-0.523599
-73.9687,40.5316,2.0944,-73.9687,40.5333,2.0944
-73.9465,40.5334,2.52934e-07,-73.9447,40.5342,2.54432e-07
-73.9549,40.5326,-1.76015e-07,-73.953,40.5334,-2.24502e-07
-73.9506,40.5382,-5.0752e-10,-73.9487,40.539,6.3695e-09
-73.9524,40.5318,2.14658e-07,-73.9505,40.531,-0.523599
-73.9602,40.5445,2.0944,-73.9602,40.5461,2.0944
-73.948,40.5331,-0.523599,-73.9462,40.5322,-0.523599
-73.9402,40.5381,-4.50562e-07,-73.9384,40.5389,-4.66648e-07
-73.9521,40.531,1.58165e-07,-73.9502,40.5318,1.84885e-07
-73.9562,40.5465,2.0944,-73.9572,40.5479,2.0944
-73.9439,40.5392,0.523598,-73.942,40.54,0.523598
-73.9416,40.5374,0.523599,-73.9397,40.5382,0.523599
-73.9536,40.5334,-0.523599,-73.9514,40.5334,-0.523599
-73.9447,40.537,-3.28367e-07,-73.9428,40.5378,-3.52711e-07
-73.9564,40.5477,2.0944,-73.9565,40.5494,1.5708
-73.946,40.5364,0.523598,-73.9442,40.5372,0.523598
-73.9687,40.5361,2.0944,-73.9687,40.5377,2.0944
-73.9546,40.5425,1.5708,-73.9536,40.5439,1.5708
-73.9449,40.5484,2.0944,-73.9449,40.55,2.0944
-73.956,40.5505,1.5708,-73.9549,40.5519,1.5708
-73.9697,40.5302,2.0944,-73.9708,40.5316,2.0944
-73.9468,40.5342,2.7889e-07,-73.945,40.535,2.81837e-07
-73.9708,40.5305,2.0944,-73.9708,40.5321,2.0944
-73.9438,40.5482,2.0944,-73.9438,40.5498,2.0944
-73.9538,40.5312,-1.85564e-07,-73.9517,40.5312,-2.06972e-07
-73.9528,40.5498,1.5708,-73.9538,40.5512,2.0944
-73.9665,40.5361,2.0944,-73.9665,40.5377,2.0944
-73.9515,40.535,-2.64164e-07,-73.9496,40.5342,-0.523599
-73.9676,40.5395,2.0944,-73.9694,40.5404,2.61799
-73.9379,40.5583,0.523599,-73.9361,40.5591,0.523599
-73.9591,40.5459,2.0944,-73.9591,40.5475,2.0944
-73.9457,40.5384,0.523598,-73.9439,40.5392,0.523598
-73.9668,40.5229,-0.523599,-73.9657,40.5216,-1.0472
-73.9573,40.5422,1.5708,-73.9583,40.5437,2.0944
-73.9666,40.5237,0,-73.9644,40.5237,0
-73.9626,40.5429,1.5708,-73.9626,40.5445,1.5708
-73.9637,40.5371,1.5708,-73.9637,40.5387,1.5708
-73.9512,40.5342,-2.98818e-07,-73.9493,40.535,-2.92202e-07
-73.9536,40.5471,1.5708,-73.9525,40.5485,1.5708
-73.9554,40.5463,1.5708,-73.9544,40.5477,1.5708
-73.9573,40.5455,1.5708,-73.9562,40.5469,1.5708
-73.9572,40.5451,2.0944,-73.9572,40.5467,2.0944
-73.9687,40.5316,2.0944,-73.9705,40.5325,2.61799
-73.9591,40.5442,2.0944,-73.9591,40.5459,2.0944
-73.9457,40.5397,-0.523599,-73.9439,40.5389,-0.523599
-73.9592,40.5479,1.5708,-73.9582,40.5493,1.0472
-73.9365,40.5397,-5.02631e-07,-73.9346,40.5389,-0.523599
-73.9655,40.5391,2.0944,-73.9655,40.5407,2.0944
-73.9498,40.5376,-9.99068e-08,-73.9479,40.5384,-1.45659e-07
-73.9607,40.5417,2.0944,-73.9607,40.5433,2.0944
-73.9479,40.5384,-1.45659e-07,-73.9461,40.5377,-0.523599
-73.9634,40.5435,2.0944,-73.9644,40.5449,2.0944
-73.9552,40.5306,-2.88629e-07,-73.9533,40.5314,-2.32767e-07
-73.9708,40.5316,2.0944,-73.9708,40.5333,2.0944
-73.957,40.5503,2.0944,-73.958,40.5517,2.0944
-73.9572,40.5483,2.0944,-73.9573,40.5499,1.5708
-73.9528,40.5298,-3.04104e-07,-73.9506,40.5298,-3.25994e-07
-73.9676,40.5395,2.0944,-73.9676,40.5411,2.0944
-73.9562,40.5332,-0.523599,-73.954,40.5332,-0.523599
-73.9415,40.5384,-3.53624e-07,-73.9396,40.5392,-4.33583e-07
-73.9711,40.5244,0.523599,-73.9689,40.5245,-9.85818e-09
-73.949,40.5398,-7.46642e-09,-73.9471,40.5391,-0.523599
-73.9609,40.5274,-0.523599,-73.9588,40.5274,-0.523599
-73.9573,40.5277,1.37871e-08,-73.9555,40.5286,7.52351e-08
-73.9321,40.5434,0.523598,-73.9302,40.5442,0.523598
-73.9438,40.5402,-2.35561e-07,-73.9419,40.541,-2.82654e-07
-73.9376,40.5383,4.09784e-07,-73.9357,40.5375,-0.523598
-73.9415,40.5356,-4.15538e-07,-73.9396,40.5364,-4.3773e-07
-73.9441,40.541,-2.71948e-07,-73.9422,40.5418,0.523599
-73.9441,40.5511,2.0944,-73.9441,40.5527,2.0944
-73.9656,40.5379,1.5708,-73.9645,40.5393,1.5708
-73.9647,40.5245,-4.97863e-08,-73.9626,40.5245,-7.40929e-08
-73.9565,40.5312,-0.523599,-73.9546,40.5304,-0.523599
-73.9719,40.5319,2.0944,-73.9729,40.5333,2.0944
-73.9602,40.528,-0.523599,-73.958,40.528,-0.523599
-73.9494,40.534,-3.21009e-07,-73.9475,40.5333,-0.523599
-73.9396,40.5364,-4.3773e-07,-73.9378,40.5372,-4.69606e-07
-73.9438,40.5514,2.0944,-73.9438,40.553,2.0944
-73.9548,40.5382,7.90448e-08,-73.953,40.539,5.41495e-08
-73.9491,40.5332,-3.16591e-07,-73.9473,40.534,-3.30224e-07
-73.9473,40.5368,-3.06146e-07,-73.9454,40.5361,-0.523599
-73.9655,40.5358,2.0944,-73.9655,40.5375,2.0944
-73.9423,40.538,0.523598,-73.9405,40.5388,0.523598
-73.9467,40.5408,-1.8972e-07,-73.9448,40.5401,-0.523599
-73.947,40.536,-2.85257e-07,-73.9452,40.5368,-3.21339e-07
-73.9287,40.5623,0.523598,-73.9269,40.5632,0.523598
-73.9462,40.5382,-3.98908e-07,-73.9443,40.5375,-0.523599
-73.9459,40.5374,-4.08831e-07,-73.9441,40.5382,-4.10665e-07
-73.9692,40.5221,-0.523599,-73.9671,40.5221,-0.523599
-73.9502,40.5318,1.84885e-07,-73.9484,40.5326,2.38555e-07
-73.9533,40.5475,1.5708,-73.9523,40.5489,1.0472
-73.9538,40.5512,2.0944,-73.9539,40.5529,1.5708
-73.9581,40.546,1.5708,-73.9571,40.5474,1.5708
-73.9545,40.5486,2.0944,-73.9556,40.55,2.0944
-73.9677,40.5367,1.5708,-73.9666,40.5381,1.5708
-73.9607,40.5238,-0.523599,-73.9588,40.523,-0.523599
-73.958,40.5456,2.0944,-73.958,40.5473,2.0944
-73.9431,40.5386,0.523598,-73.9413,40.5394,0.523598
-73.9592,40.5446,1.5708,-73.9581,40.546,1.5708
-73.9665,40.5344,2.0944,-73.9676,40.5358,2.0944
-73.9567,40.5261,-1.32359e-07,-73.9546,40.5261,-1.44211e-07
-73.941,40.5358,3.30653e-07,-73.9392,40.5366,3.44926e-07
-73.9512,40.537,-1.31565e-07,-73.9493,40.5378,-1.21934e-07
-73.9645,40.5393,1.5708,-73.9634,40.5407,1.5708
-73.9425,40.5398,-4.61539e-07,-73.9407,40.5391,-0.523599
-73.9543,40.5505,2.0944,-73.9543,40.5522,2.0944
-73.9626,40.5401,1.5708,-73.9616,40.5415,1.5708
-73.9674,40.5261,0.523599,-73.9655,40.5269,0.523599
-73.945,40.5456,1.5708,-73.945,40.5472,1.5708
-73.9482,40.5392,-1.01183e-07,-73.9463,40.5385,-0.523599
-73.9666,40.5332,1.5708,-73.9656,40.5346,1.5708
-73.9519,40.5404,1.18692e-07,-73.95,40.5397,-0.523599
-73.9647,40.5353,2.0944,-73.9657,40.5367,2.0944
-73.9504,40.532,-0.523599,-73.9485,40.5312,-0.523599
-73.9484,40.5381,0.523598,-73.9465,40.539,0.523598
-73.943,40.5396,-1.82988e-07,-73.9412,40.5404,-2.17414e-07
-73.9504,40.5364,-1.47682e-07,-73.9485,40.5357,-0.523599
-73.9551,40.5511,2.0944,-73.9552,40.5527,1.5708
-73.9698,40.5323,1.5708,-73.9688,40.5337,1.5708
-73.9562,40.5465,2.0944,-73.9562,40.5481,2.0944
-73.9472,40.5406,-6.18421e-08,-73.9453,40.5399,-0.523599
-73.9324,40.5414,0.523599,-73.9302,40.5415,5.29967e-07
-73.9565,40.5481,1.5708,-73.9554,40.5495,1.5708
-73.9469,40.5398,-4.30339e-08,-73.945,40.5406,-7.92102e-08
-73.9615,40.5262,-0.523599,-73.9604,40.5248,-1.0472
-73.9431,40.5529,1.5708,-73.9431,40.5545,1.5708
-73.9476,40.5348,-3.36675e-07,-73.9457,40.5356,-3.50725e-07
-73.9544,40.53,-1.62333e-07,-73.9525,40.5308,-2.48139e-07
-73.9431,40.5512,1.5708,-73.9431,40.5529,1.5708
-73.9538,40.5314,-0.523599,-73.9517,40.5314,-0.523599
-73.9653,40.5261,-3.12793e-09,-73.9634,40.5254,-0.523599
-73.9533,40.5314,-2.32767e-07,-73.9515,40.5322,-2.8322e-07
-73.9364,40.5406,-4.53852e-07,-73.9346,40.5415,-4.5623e-07
-73.9443,40.54,-2.00808e-07,-73.9424,40.5408,-2.71604e-07
-73.9493,40.5378,-1.21934e-07,-73.9474,40.5371,-0.523599
-73.9557,40.5443,1.5708,-73.9546,40.5457,1.5708
-73.949,40.537,-1.46408e-07,-73.9472,40.5378,-1.40569e-07
-73.9453,40.5358,0.523599,-73.9434,40.5366,0.523599
-73.9636,40.5367,2.0944,-73.9647,40.5381,2.0944
-73.9676,40.5379,2.0944,-73.9676,40.5395,2.0944
-73.9536,40.535,-2.43079e-07,-73.9518,40.5358,-2.91191e-07
-73.945,40.5472,1.5708,-73.9439,40.5486,1.5708
-73.945,40.535,2.81837e-07,-73.9431,40.5343,-0.523599
-73.9449,40.5468,2.0944,-73.9449,40.5484,2.0944
-73.9607,40.5281,-4.62399e-08,-73.9586,40.5281,-6.44562e-08
-73.9257,40.5645,1.0472,-73.9256,40.5661,1.5708
-73.9511,40.5383,-0.523599,-73.9492,40.5375,-0.523599
-73.9711,40.5229,-0.523599,-73.9699,40.5216,-1.0472
-73.956,40.5286,-0.523599,-73.9539,40.5286,-0.523599
-73.9631,40.5246,-0.523599,-73.961,40.5246,-0.523599
-73.9462,40.5367,-0.523599,-73.9443,40.5359,-0.523599
-73.9596,40.5295,-4.05286e-08,-73.9577,40.5288,-0.523599
-73.9512,40.5317,-0.523599,-73.9491,40.5317,-0.523599
-73.9554,40.5326,-0.523599,-73.9536,40.5318,-0.523599
-73.9596,40.5295,-4.05286e-08,-73.9575,40.5295,-8.0049e-08
-73.9586,40.547,1.5708,-73.9586,40.5486,1.5708
-73.953,40.5334,-2.24502e-07,-73.9511,40.5326,-0.523599
-73.9655,40.5358,2.0944,-73.9673,40.5367,2.61799
-73.9431,40.5464,1.5708,-73.9431,40.548,1.5708
-73.9677,40.5399,1.5708,-73.9677,40.5415,1.5708
-73.9656,40.5395,1.5708,-73.9645,40.5409,1.5708
-73.9482,40.5349,-0.523599,-73.9464,40.534,-0.523599
-73.9433,40.5404,-2.0258e-07,-73.9414,40.5397,-0.523599
-73.9442,40.545,1.5708,-73.9442,40.5466,1.5708
-73.9452,40.5448,2.0944,-73.9452,40.5464,2.0944
-73.9597,40.5423,1.5708,-73.9586,40.5437,1.5708
-73.9615,40.5411,2.0944,-73.9615,40.5427,2.0944
-73.9497,40.5348,0.523599,-73.9479,40.5356,0.523598
-73.9634,40.5407,1.5708,-73.9624,40.5421,1.5708
-73.9452,40.5448,2.0944,-73.9462,40.5462,2.0944
-73.9504,40.5336,-1.54455e-07,-73.9486,40.5344,-2.11981e-07
-73.9349,40.5605,1.0472,-73.9331,40.5613,1.0472
-73.9586,40.5437,1.5708,-73.9576,40.5451,1.5708
-73.9481,40.5346,-2.77198e-07,-73.9462,40.5354,-2.9574e-07
-73.9634,40.5403,2.0944,-73.9634,40.5419,2.0944
-73.9698,40.5323,1.5708,-73.9698,40.5339,1.5708
-73.9529,40.5417,1.0472,-73.9511,40.5426,0.523599
-73.9584,40.532,-4.84785e-08,-73.9565,40.5328,-7.5856e-08
-73.9708,40.5321,2.0944,-73.9708,40.5337,2.0944
-73.9357,40.5418,0.523598,-73.9339,40.5426,0.523598
-73.9441,40.5382,-4.10665e-07,-73.9423,40.539,-4.33294e-07
-73.9446,40.5355,-0.523599,-73.9428,40.5347,-0.523599
-73.9595,40.5378,1.0472,-73.9585,40.5392,1.0472
-73.9612,40.5431,2.0944,-73.9612,40.5447,2.0944
-73.9425,40.537,-3.33448e-07,-73.9407,40.5378,-3.79317e-07
-73.9604,40.5437,2.0944,-73.9604,40.5453,2.0944
-73.9455,40.5376,-2.82023e-07,-73.9436,40.5369,-0.523599
-73.9465,40.5362,-3.04815e-07,-73.9446,40.5355,-0.523599
-73.9506,40.5382,-5.0752e-10,-73.9487,40.5375,-0.523599
-73.9418,40.5392,-3.96853e-07,-73.9399,40.5385,-0.523599
-73.9462,40.5354,-2.9574e-07,-73.9444,40.5362,-3.17593e-07
-73.947,40.536,-2.85257e-07,-73.9451,40.5353,-0.523599
-73.9641,40.526,-0.523599,-73.9623,40.5252,-0.523599
-73.9491,40.5317,-0.523599,-73.9473,40.5308,-0.523599
-73.9652,40.5246,-0.523599,-73.9641,40.5232,-1.0472
-73.9655,40.5386,2.0944,-73.9673,40.5395,2.61799
-73.9461,40.5392,-1.24549e-07,-73.9443,40.54,-2.00808e-07
-73.9544,40.5445,1.5708,-73.9554,40.5459,2.0944
-73.962,40.5288,-0.523599,-73.9602,40.528,-0.523599
-73.9607,40.5389,2.0944,-73.9617,40.5403,2.0944
-73.944,40.5395,-0.523599,-73.9422,40.5387,-0.523599
-73.9558,40.5294,9.33698e-08,-73.9539,40.5302,1.80352e-07
-73.9501,40.5384,-9.82445e-08,-73.9482,40.5392,-1.01183e-07
-73.9588,40.529,-4.31624e-08,-73.9567,40.529,-1.25457e-07
-73.9644,40.5237,0,-73.9623,40.5237,0
-73.9438,40.5374,-4.23697e-07,-73.9419,40.5367,-0.523599
-73.9698,40.5339,1.5708,-73.9688,40.5353,1.5708
-73.9636,40.5367,2.0944,-73.9636,40.5383,2.0944
-73.945,40.5472,1.5708,-73.945,40.5488,1.5708
-73.9483,40.5364,-1.60126e-07,-73.9464,40.5372,-1.65648e-07
-73.9472,40.5378,-1.40569e-07,-73.9453,40.5386,-2.0585e-07
-73.9597,40.5375,1.5708,-73.9597,40.5391,1.5708
-73.9585,40.5433,2.0944,-73.9585,40.5449,2.0944
-73.9476,40.5404,6.79049e-08,-73.9457,40.5397,-0.523599
-73.9426,40.5342,2.22634e-07,-73.9407,40.535,1.42426e-07
-73.9676,40.5375,2.0944,-73.9676,40.5391,2.0944
-73.9453,40.5386,-2.0585e-07,-73.9435,40.5379,-0.523599
-73.9531,40.5308,-0.523599,-73.9509,40.5308,-0.523599
-73.9438,40.5514,2.0944,-73.9449,40.5528,2.0944
-73.9609,40.5302,-0.523599,-73.9591,40.5294,-0.523599
-73.9689,40.5229,-0.523599,-73.9678,40.5216,-1.0472
-73.952,40.5322,-0.523599,-73.9499,40.5322,-0.523599
-73.9515,40.5322,-2.8322e-07,-73.9496,40.533,-2.8565e-07
-73.9605,40.5429,1.5708,-73.9594,40.5443,1.5708
-73.9387,40.5588,1.0472,-73.9376,40.5602,1.0472
-73.9578,40.5304,-3.29026e-08,-73.9559,40.5296,-0.523599
-73.9578,40.5304,-3.29026e-08,-73.9557,40.5304,-4.04027e-08
-73.9507,40.5344,-1.78181e-07,-73.9488,40.5336,-0.523599
-73.9623,40.5417,2.0944,-73.9623,40.5433,2.0944
-73.9496,40.5358,-3.16078e-07,-73.9477,40.535,-0.523599
-73.966,40.5267,2.75232e-08,-73.9641,40.526,-0.523599
-73.9478,40.5338,-3.41127e-07,-73.9459,40.5346,-2.82601e-07
-73.9433,40.5404,-2.0258e-07,-73.9415,40.5413,-2.18459e-07
-73.9493,40.535,-2.92202e-07,-73.9475,40.5358,-3.29604e-07
-73.9546,40.5346,-3.29877e-08,-73.9527,40.5338,-0.523599
-73.9551,40.5479,2.0944,-73.9551,40.5495,2.0944
-73.9567,40.5318,9.37731e-10,-73.9548,40.531,-0.523599
-73.9542,40.5294,-0.523599,-73.952,40.5294,-0.523599
-73.9671,40.5238,-0.523599,-73.9652,40.523,-0.523599
-73.9536,40.5294,2.84053e-08,-73.9518,40.5302,1.44536e-07
-73.954,40.5361,-0.523599,-73.9522,40.5352,-0.523599
-73.9541,40.5497,1.5708,-73.9531,40.5511,1.5708
-73.9228,40.5667,1.0472,-73.9227,40.5683,1.5708
-73.9571,40.5491,1.5708,-73.9571,40.5507,1.5708
